OBJECTID;BEZIRK_NR;ID_STAMMDATEN;ID_SCHICHTDATEN;TK25;DGK5;ARCHIVKURZBEZEICHNUNG;E_DGK5;E_ARCHIVKURZBEZEICHNUNG;VERTRAULICHKEIT;AUFSCHLUSSBEZEICHNUNG;BOHRDATUM;X_ETRS89;Y_ETRS89;RECHTSWERT_GK;HOCHWERT_GK;ANSATZHOEHE_NN;GW_FLURABSTAND;ENDTEUFE;OBERE_TIEFE;UNTERE_TIEFE;STRATIGRAPHIE;HAUPTGEMENGTEIL;NEBENGEMENGTEIL;FARBE;GENESE;ZUSATZ;HYDROSTRATIGRAPHIE;SE_ANNO_CAD_DATA
509734;1;65074;509734;2426;6634;B350;6632;F353;öffentlich;B.2;25.10.1956;567237;5.933355e+06;3.567334e+06;5.93529e+06;4.5;0;17.2;14.1;16.1;qp;fS-gS;fg,kf;h-gr;gf;;
512579;1;65450;512579;2426;6634;B69;6632;F689;öffentlich;B.36;14.02.1947;567164;5.933705e+06;3.567261e+06;5.93564e+06;-0.21;0;8.2;0;2.2;;W;;;;gw(0.00),gw(2.60);
512581;1;65450;512581;2426;6634;B69;6632;F689;öffentlich;B.36;14.02.1947;567164;5.933705e+06;3.567261e+06;5.93564e+06;-0.21;0;8.2;6.2;8.2;;mS;fe;gr;;;
512704;1;65462;512704;2426;6634;B70;6632;F701;öffentlich;B.37;15.02.1947;567256;5.933737e+06;3.567353e+06;5.935672e+06;-0.21;0;7.3;0;2.3;;W;;;;gw(0.00),gw(1.80);
512705;1;65462;512705;2426;6634;B70;6632;F701;öffentlich;B.37;15.02.1947;567256;5.933737e+06;3.567353e+06;5.935672e+06;-0.21;0;7.3;2.3;5.1;;U;t,ht,wh;sw;Sl;mooriger Schlamm;
515160;1;65717;515160;2426;6634;B93;6632;F900;öffentlich;B.68;13.03.1947;567280;5.933396e+06;3.567377e+06;5.935331e+06;0.41;0;7;0;2.5;;W;;;;gw(0.00),gw(2.00);
515162;1;65717;515162;2426;6634;B93;6632;F900;öffentlich;B.68;13.03.1947;567280;5.933396e+06;3.567377e+06;5.935331e+06;0.41;0;7;4.5;4.9;;T;wh;gr;Uk(pm);;
515163;1;65717;515163;2426;6634;B93;6632;F900;öffentlich;B.68;13.03.1947;567280;5.933396e+06;3.567377e+06;5.935331e+06;0.41;0;7;4.9;7;;mS;fe;h-gr;;;
515268;1;65728;515268;2426;6634;B94;6632;F901;öffentlich;B.69;13.03.1947;567193;5.933344e+06;3.56729e+06;5.935279e+06;0.41;0;7;0;2.8;;W;;;;gw(0.00),gw(2.70);
515269;1;65728;515269;2426;6634;B94;6632;F901;öffentlich;B.69;13.03.1947;567193;5.933344e+06;3.56729e+06;5.935279e+06;0.41;0;7;2.8;4.7;;U;t,ht2,wh;sw-gr;Sl;Schlamm;
515271;1;65728;515271;2426;6634;B94;6632;F901;öffentlich;B.69;13.03.1947;567193;5.933344e+06;3.56729e+06;5.935279e+06;0.41;0;7;5.1;7;;mS;fe;h-gr;;;
509900;1;65100;509900;2426;6634;B374;6632;F371;öffentlich;B.1;08.07.1957;567227;5.933622e+06;3.567324e+06;5.935557e+06;1.06;1.4;14;0.75;1.55;;gU;G:yy,s,hz,k;d-gr;y;;H0
509901;1;65100;509901;2426;6634;B374;6632;F371;öffentlich;B.1;08.07.1957;567227;5.933622e+06;3.567324e+06;5.935557e+06;1.06;1.4;14;1.55;2.35;;fU-gU;G:yy,s,kf;bn-gr;y;;H0
509902;1;65100;509902;2426;6634;B374;6632;F371;öffentlich;B.1;08.07.1957;567227;5.933622e+06;3.567324e+06;5.935557e+06;1.06;1.4;14;2.35;3.8;qh;gU;h,s,kf;d-gr;Uk(pm);;
509904;1;65100;509904;2426;6634;B374;6632;F371;öffentlich;B.1;08.07.1957;567227;5.933622e+06;3.567324e+06;5.935557e+06;1.06;1.4;14;5.7;6.6;qh;T;tf,h,kf;gr;Uk(pm);;
509905;1;65100;509905;2426;6634;B374;6632;F371;öffentlich;B.1;08.07.1957;567227;5.933622e+06;3.567324e+06;5.935557e+06;1.06;1.4;14;6.6;10.4;qh;mS;kf;h-gr;f;;
515361;1;65739;515361;2426;6634;B95;6632;F909;öffentlich;B.71;14.04.1947;567298;5.933466e+06;3.567395e+06;5.935401e+06;4.2;5.8;10;0;0.3;;ffS-gS;G:ys1,kf;ge=;;gw(5.80),gw(4.60);L0
515362;1;65739;515362;2426;6634;B95;6632;F909;öffentlich;B.71;14.04.1947;567298;5.933466e+06;3.567395e+06;5.935401e+06;4.2;5.8;10;0.3;5.5;;G:yy;s,k;;;;L0
515364;1;65739;515364;2426;6634;B95;6632;F909;öffentlich;B.71;14.04.1947;567298;5.933466e+06;3.567395e+06;5.935401e+06;4.2;5.8;10;5.8;7.6;qh;H;fe,kf;bn;H;;
515366;1;65739;515366;2426;6634;B95;6632;F909;öffentlich;B.71;14.04.1947;567298;5.933466e+06;3.567395e+06;5.935401e+06;4.2;5.8;10;8;10;qh;fS-mS;gs2,kf;h-gr;f;;
510118;1;65125;510118;2426;6634;B397;6632;F395;öffentlich;B.3;21.03.1958;567237;5.933349e+06;3.5673342e+06;5.9352845e+06;4.32;5.1;18;0;0.82;;fS-gS;k;ge-gr;y;Schutt,gw(5.12);L0
510120;1;65125;510120;2426;6634;B397;6632;F395;öffentlich;B.3;21.03.1958;567237;5.933349e+06;3.5673342e+06;5.9352845e+06;4.32;5.1;18;2.72;5.12;;T;tm-tf,h,u,kf;d-gr;y;;H0
510122;1;65125;510122;2426;6634;B397;6632;F395;öffentlich;B.3;21.03.1958;567237;5.933349e+06;3.5673342e+06;5.9352845e+06;4.32;5.1;18;6.32;7.12;qh;fS;h,u,f;d-gr;f;;
510124;1;65125;510124;2426;6634;B397;6632;F395;öffentlich;B.3;21.03.1958;567237;5.933349e+06;3.5673342e+06;5.9352845e+06;4.32;5.1;18;8.62;9.62;qh;T;tm-tf,h,u,kf;gr;Uk(pm);;
510125;1;65125;510125;2426;6634;B397;6632;F395;öffentlich;B.3;21.03.1958;567237;5.933349e+06;3.5673342e+06;5.9352845e+06;4.32;5.1;18;9.62;14.12;qh;fS-mS;kf;gr;f;;
510127;1;65125;510127;2426;6634;B397;6632;F395;öffentlich;B.3;21.03.1958;567237;5.933349e+06;3.5673342e+06;5.9352845e+06;4.32;5.1;18;15.62;18;qp;mS;fs,kf;h-gr;gf;;
510128;1;65126;510128;2426;6634;B398;6632;F396;öffentlich;B.4;20.03.1958;567224;5.933315e+06;3.567321e+06;5.93525e+06;4.03;3;18;0;1.53;;fS-gS;h,kf;d-gr;y;gw(3.03);L0
510129;1;65126;510129;2426;6634;B398;6632;F396;öffentlich;B.4;20.03.1958;567224;5.933315e+06;3.567321e+06;5.93525e+06;4.03;3;18;1.53;2.73;;mS;kf;h-ge;y;;L0
510132;1;65126;510132;2426;6634;B398;6632;F396;öffentlich;B.4;20.03.1958;567224;5.933315e+06;3.567321e+06;5.93525e+06;4.03;3;18;4.83;5.63;qh;T;tm-tf,u,kf;bn-gr;Uk(pm);;
510134;1;65126;510134;2426;6634;B398;6632;F396;öffentlich;B.4;20.03.1958;567224;5.933315e+06;3.567321e+06;5.93525e+06;4.03;3;18;8.03;9.63;qh;T;tm-tf,u,kf;gr;Uk(pm);;
510136;1;65126;510136;2426;6634;B398;6632;F396;öffentlich;B.4;20.03.1958;567224;5.933315e+06;3.567321e+06;5.93525e+06;4.03;3;18;15.03;16.53;qp;fS-mS;kf;h-gr;gf;;
510137;1;65126;510137;2426;6634;B398;6632;F396;öffentlich;B.4;20.03.1958;567224;5.933315e+06;3.567321e+06;5.93525e+06;4.03;3;18;16.53;18;qp;mS;kf;h-gr;gf;;
515475;1;65749;515475;2426;6634;B959;6632;F917;öffentlich;B.2;08.12.1967;567195;5.933285e+06;3.567292e+06;5.93522e+06;5.7;4.9;16.7;0;1.2;;mS;gs2,gg2,k;bn;y;Auf,ld2;L0
515477;1;65749;515477;2426;6634;B959;6632;F917;öffentlich;B.2;08.12.1967;567195;5.933285e+06;3.567292e+06;5.93522e+06;5.7;4.9;16.7;5.2;5.9;;fS;kf;gr;y;Auf,ld2;L0
515479;1;65749;515479;2426;6634;B959;6632;F917;öffentlich;B.2;08.12.1967;567195;5.933285e+06;3.567292e+06;5.93522e+06;5.7;4.9;16.7;6.6;7;;U;h,t2,vo(sui,Fe,FeS),ger(H2S),kf;sw;;ld2;
515482;1;65749;515482;2426;6634;B959;6632;F917;öffentlich;B.2;08.12.1967;567195;5.933285e+06;3.567292e+06;5.93522e+06;5.7;4.9;16.7;8.9;9.4;;U;t,h,kf;gr;Uk(pm);ld2;
515483;1;65749;515483;2426;6634;B959;6632;F917;öffentlich;B.2;08.12.1967;567195;5.933285e+06;3.567292e+06;5.93522e+06;5.7;4.9;16.7;9.4;10.2;;U;t,h,kf;dgr;Uk(pm);ld2;
515485;1;65749;515485;2426;6634;B959;6632;F917;öffentlich;B.2;08.12.1967;567195;5.933285e+06;3.567292e+06;5.93522e+06;5.7;4.9;16.7;11.7;16.7;;fS-mS;kf;gr;;ld5;
515491;1;65751;515491;2426;6634;B960;6632;F919;öffentlich;B.3;12.12.1967;567168;5.933287e+06;3.567265e+06;5.935222e+06;5.7;5.9;15.7;0;0.8;;mS;gs,kf;bn;y;Auf,ld2;L0
515492;1;65751;515492;2426;6634;B960;6632;F919;öffentlich;B.3;12.12.1967;567168;5.933287e+06;3.567265e+06;5.935222e+06;5.7;5.9;15.7;0.8;5.5;;S;k;;y,yy;Auf,ld2;L0
515493;1;65751;515493;2426;6634;B960;6632;F919;öffentlich;B.3;12.12.1967;567168;5.933287e+06;3.567265e+06;5.935222e+06;5.7;5.9;15.7;5.5;6.4;;U-fS;vo(sui,Fe,FeS),ger(H2S),k;sw;yy;ld2;H0
515496;1;65751;515496;2426;6634;B960;6632;F919;öffentlich;B.3;12.12.1967;567168;5.933287e+06;3.567265e+06;5.935222e+06;5.7;5.9;15.7;7.2;9.3;;H;u,kf;bn;;kos2;
515498;1;65751;515498;2426;6634;B960;6632;F919;öffentlich;B.3;12.12.1967;567168;5.933287e+06;3.567265e+06;5.935222e+06;5.7;5.9;15.7;10.3;10.7;;U-T;kf;gr;Uk(pm);ld2;
515500;1;65751;515500;2426;6634;B960;6632;F919;öffentlich;B.3;12.12.1967;567168;5.933287e+06;3.567265e+06;5.935222e+06;5.7;5.9;15.7;11.8;15.7;;fS;u2,kf;gr;;ld5;
515599;1;65763;515599;2426;6634;B971;6632;F921;öffentlich;B.2;07.02.1974;567007;5.933826e+06;3.567104e+06;5.935761e+06;2.7;2.9;12;0;0.7;;S;h,kf;sw-gr;y;ld5,Auf;L0
515602;1;65763;515602;2426;6634;B971;6632;F921;öffentlich;B.2;07.02.1974;567007;5.933826e+06;3.567104e+06;5.935761e+06;2.7;2.9;12;5.3;6.7;qh;fS;kf;hgr-bn;;ld5,SaE;
515604;1;65763;515604;2426;6634;B971;6632;F921;öffentlich;B.2;07.02.1974;567007;5.933826e+06;3.567104e+06;5.935761e+06;2.7;2.9;12;8.9;12;qp;fS;kf;hgr-bn;;ld5,SaE;
515605;1;65764;515605;2426;6634;B972;6632;F922;öffentlich;B.3;08.02.1974;567022;5.933835e+06;3.567119e+06;5.93577e+06;2.55;5.3;18.5;0;2.15;;S;k;gr-ro;y,yz;ld5,Auf;L0
515606;1;65764;515606;2426;6634;B972;6632;F922;öffentlich;B.3;08.02.1974;567022;5.933835e+06;3.567119e+06;5.93577e+06;2.55;5.3;18.5;2.15;2.5;qh;U;t4,kf;bn-gr;Uk(pm);ld2,OT;
515608;1;65764;515608;2426;6634;B972;6632;F922;öffentlich;B.3;08.02.1974;567022;5.933835e+06;3.567119e+06;5.93577e+06;2.55;5.3;18.5;4.6;6.7;qh;fS;u,kf;gr;;ld4,SaE;
515610;1;65764;515610;2426;6634;B972;6632;F922;öffentlich;B.3;08.02.1974;567022;5.933835e+06;3.567119e+06;5.93577e+06;2.55;5.3;18.5;9.1;10.7;qh;fS;u4,h,kf;dgr;;ld5,OH;
515611;1;65764;515611;2426;6634;B972;6632;F922;öffentlich;B.3;08.02.1974;567022;5.933835e+06;3.567119e+06;5.93577e+06;2.55;5.3;18.5;10.7;18.5;qp;fS;kf;hgr-bn;;ld5,SaE;
507488;1;64787;507488;2426;6634;B1122;6632;F95;öffentlich;B.1;19.10.1987;567145;5.933318e+06;3.567242e+06;5.935253e+06;4.74;5.1;20;0;0.7;;;;gr;y;Auf,ld5;H0,L0
507490;1;64787;507490;2426;6634;B1122;6632;F95;öffentlich;B.1;19.10.1987;567145;5.933318e+06;3.567242e+06;5.935253e+06;4.74;5.1;20;2.2;5.1;;mS;fs,kf;gr;;ld5,SaE;
507491;1;64787;507491;2426;6634;B1122;6632;F95;öffentlich;B.1;19.10.1987;567145;5.933318e+06;3.567242e+06;5.935253e+06;4.74;5.1;20;5.1;6.9;;mS;gs,fX,kf;gr;;ld5,SaW;
507492;1;64787;507492;2426;6634;B1122;6632;F95;öffentlich;B.1;19.10.1987;567145;5.933318e+06;3.567242e+06;5.935253e+06;4.74;5.1;20;6.9;8.3;qh;H;hz,kf;bn;;kos4,HN;
507495;1;64788;507495;2426;6634;B1123;6632;F96;öffentlich;B.2;21.10.1987;567129;5.933324e+06;3.567226e+06;5.935259e+06;4.17;5.2;20;0;1.7;;mS;fs,kf;bn;y;Auf,ld5;L0
507496;1;64788;507496;2426;6634;B1123;6632;F96;öffentlich;B.2;21.10.1987;567129;5.933324e+06;3.567226e+06;5.935259e+06;4.17;5.2;20;1.7;3.3;;mS;fs,u,kf;gr;y;ld5,Auf;L0
507498;1;64788;507498;2426;6634;B1123;6632;F96;öffentlich;B.2;21.10.1987;567129;5.933324e+06;3.567226e+06;5.935259e+06;4.17;5.2;20;5.8;8.4;qh;H;hz,h,kf;bn;;kos4,HN;
507499;1;64788;507499;2426;6634;B1123;6632;F96;öffentlich;B.2;21.10.1987;567129;5.933324e+06;3.567226e+06;5.935259e+06;4.17;5.2;20;8.4;9.7;qh;U;kf;gr;Uk;kos3,UL;
510253;1;65138;510253;2426;6634;B408;6632;F408;öffentlich;B.1;06.09.1958;567001;5.933717e+06;3.567098e+06;5.935652e+06;0.91;0.9;12;1.4;4.8;;H;fas,u,s,kf;sw-dgr;H,y;;H0
510254;1;65138;510254;2426;6634;B408;6632;F408;öffentlich;B.1;06.09.1958;567001;5.933717e+06;3.567098e+06;5.935652e+06;0.91;0.9;12;4.8;5.4;;T;tm,u,kf;gr;y,Uk;;H0
510255;1;65138;510255;2426;6634;B408;6632;F408;öffentlich;B.1;06.09.1958;567001;5.933717e+06;3.567098e+06;5.935652e+06;0.91;0.9;12;5.4;10.6;qh;fS-mS;kf;h-gr;f;;
510256;1;65138;510256;2426;6634;B408;6632;F408;öffentlich;B.1;06.09.1958;567001;5.933717e+06;3.567098e+06;5.935652e+06;0.91;0.9;12;10.6;12;qh;mS;kf;h-gr;f;;
510259;1;65139;510259;2426;6634;B409;6632;E1139;öffentlich;B.2;10.09.1958;566993;5.93371e+06;3.56709e+06;5.935645e+06;0.12;0.4;12;1.3;5.1;;H;erd,hz,u,kf;d-bn;y,H;;H0
510260;1;65139;510260;2426;6634;B409;6632;E1139;öffentlich;B.2;10.09.1958;566993;5.93371e+06;3.56709e+06;5.935645e+06;0.12;0.4;12;5.1;5.6;;fU-gU;h,kf;d-gr;y;;H0
510261;1;65139;510261;2426;6634;B409;6632;E1139;öffentlich;B.2;10.09.1958;566993;5.93371e+06;3.56709e+06;5.935645e+06;0.12;0.4;12;5.6;8.7;;fS-mS;k;h-gr;y;;L0
510271;1;65141;510271;2426;6634;B410;6632;E1140;öffentlich;B.3;10.09.1958;566976;5.933691e+06;3.567073e+06;5.935626e+06;0.45;0.9;12;0;0.2;;fS-mS;G:yy,k;d-gr;y;gw(0.95);L0
510274;1;65141;510274;2426;6634;B410;6632;E1140;öffentlich;B.3;10.09.1958;566976;5.933691e+06;3.567073e+06;5.935626e+06;0.45;0.9;12;1.6;3.5;;H;erd,u,t,kf;d-bn;H;;
510276;1;65141;510276;2426;6634;B410;6632;E1140;öffentlich;B.3;10.09.1958;566976;5.933691e+06;3.567073e+06;5.935626e+06;0.45;0.9;12;4.4;4.9;;H;fas,u,t,kf;d-bn;H;;
510277;1;65141;510277;2426;6634;B410;6632;E1140;öffentlich;B.3;10.09.1958;566976;5.933691e+06;3.567073e+06;5.935626e+06;0.45;0.9;12;4.9;5.2;;fU-gU;t,kf;gr;Sl;;
510278;1;65141;510278;2426;6634;B410;6632;E1140;öffentlich;B.3;10.09.1958;566976;5.933691e+06;3.567073e+06;5.935626e+06;0.45;0.9;12;5.2;12;qh;mS;kf;h-gr;f;;
510281;1;65142;510281;2426;6634;B411;6632;F410;öffentlich;B.4;06.09.1958;567004;5.933693e+06;3.567101e+06;5.935628e+06;2.5;1.9;14;2.7;3.5;;G:yy;k;bu;y;;L0
510283;1;65142;510283;2426;6634;B411;6632;F410;öffentlich;B.4;06.09.1958;567004;5.933693e+06;3.567101e+06;5.935628e+06;2.5;1.9;14;3.8;4.2;;mS-gS;kf;h-gr;y;;L0
510284;1;65142;510284;2426;6634;B411;6632;F410;öffentlich;B.4;06.09.1958;567004;5.933693e+06;3.567101e+06;5.935628e+06;2.5;1.9;14;4.2;4.5;;T;tf,u,kf;gr;y,Sl;;H0
510285;1;65142;510285;2426;6634;B411;6632;F410;öffentlich;B.4;06.09.1958;567004;5.933693e+06;3.567101e+06;5.935628e+06;2.5;1.9;14;4.5;6.2;;T;tm,h4,kf;d-gr;y,Sl;;H0
510286;1;65142;510286;2426;6634;B411;6632;F410;öffentlich;B.4;06.09.1958;567004;5.933693e+06;3.567101e+06;5.935628e+06;2.5;1.9;14;6.2;7.15;;H;fas,kf;d-bn;y,H;;H0
510288;1;65142;510288;2426;6634;B411;6632;F410;öffentlich;B.4;06.09.1958;567004;5.933693e+06;3.567101e+06;5.935628e+06;2.5;1.9;14;7.3;10;qh;fS;kf;h-gr;f;;
510289;1;65142;510289;2426;6634;B411;6632;F410;öffentlich;B.4;06.09.1958;567004;5.933693e+06;3.567101e+06;5.935628e+06;2.5;1.9;14;10;14;qh;fS-mS;kf;h-gr;f;;
510291;1;65143;510291;2426;6634;B412;6632;E1141;öffentlich;B.5;06.10.1958;566939;5.933676e+06;3.567036e+06;5.935611e+06;3.2;0.4;12;0.5;1.2;;mS;kf,Schutt;gr;y;;L0
510293;1;65143;510293;2426;6634;B412;6632;E1141;öffentlich;B.5;06.10.1958;566939;5.933676e+06;3.567036e+06;5.935611e+06;3.2;0.4;12;2.3;6.8;qh;H;erd,kf;d-bn;H;;
510294;1;65143;510294;2426;6634;B412;6632;E1141;öffentlich;B.5;06.10.1958;566939;5.933676e+06;3.567036e+06;5.935611e+06;3.2;0.4;12;6.8;12;qh;mS;kf;h-gr;f;;
510385;1;65156;510385;2426;6634;B424;6632;F423;öffentlich;B.2;02.10.1958;567345;5.933389e+06;3.567442e+06;5.935324e+06;4.2;1.6;7.7;0;1.1;;fS-mS;h,kf;gr;y;Schutt,gw(1.65);L0
510387;1;65156;510387;2426;6634;B424;6632;F423;öffentlich;B.2;02.10.1958;567345;5.933389e+06;3.567442e+06;5.935324e+06;4.2;1.6;7.7;2.6;3.7;;fS-mS;h,u,kf,Schutt;d-gr;y;;L0
510388;1;65156;510388;2426;6634;B424;6632;F423;öffentlich;B.2;02.10.1958;567345;5.933389e+06;3.567442e+06;5.935324e+06;4.2;1.6;7.7;3.7;5.7;;mS;h,kf;gr;y;;L0
510389;1;65156;510389;2426;6634;B424;6632;F423;öffentlich;B.2;02.10.1958;567345;5.933389e+06;3.567442e+06;5.935324e+06;4.2;1.6;7.7;5.7;7.7;;mS;g,k;h-gr;y;;L0
510390;1;65157;510390;2426;6634;B425;6632;F424;öffentlich;B.3;03.10.1958;567311;5.933372e+06;3.567408e+06;5.935307e+06;4.3;0.6;10.2;0;0.6;;mS;h,u,kf;d-gr;y;gw(0.60);L0
510392;1;65157;510392;2426;6634;B425;6632;F424;öffentlich;B.3;03.10.1958;567311;5.933372e+06;3.567408e+06;5.935307e+06;4.3;0.6;10.2;2;3;;U;t,s,g,k;bn-gr;y,Mg;;H0
510394;1;65157;510394;2426;6634;B425;6632;F424;öffentlich;B.3;03.10.1958;567311;5.933372e+06;3.567408e+06;5.935307e+06;4.3;0.6;10.2;5;5.8;;fS-mS;h,kf;gr;y;;L0
510396;1;65157;510396;2426;6634;B425;6632;F424;öffentlich;B.3;03.10.1958;567311;5.933372e+06;3.567408e+06;5.935307e+06;4.3;0.6;10.2;8.1;10.2;qh?;T;tf,kf;gr;Uk(pm?);;
510398;1;65158;510398;2426;6634;B426;6632;F425;öffentlich;B.4;03.10.1958;567264;5.933345e+06;3.567361e+06;5.93528e+06;3.82;0.9;9.82;2.42;3.92;;fU;h,k;ge=;y,Lo?;Feinschluff-Mittelschluff;H0
510400;1;65158;510400;2426;6634;B426;6632;F425;öffentlich;B.4;03.10.1958;567264;5.933345e+06;3.567361e+06;5.93528e+06;3.82;0.9;9.82;4.82;5.72;;fS-mS;h,u,k,Schutt;gr;y;;L0
510401;1;65158;510401;2426;6634;B426;6632;F425;öffentlich;B.4;03.10.1958;567264;5.933345e+06;3.567361e+06;5.93528e+06;3.82;0.9;9.82;5.72;6.62;;mS;h,kf;gr;y;;L0
510402;1;65158;510402;2426;6634;B426;6632;F425;öffentlich;B.4;03.10.1958;567264;5.933345e+06;3.567361e+06;5.93528e+06;3.82;0.9;9.82;6.62;8.42;;fU -gU;h,lag(S),kf;gr;y;;H0
510405;1;65159;510405;2426;6634;B427;6632;F426;öffentlich;B.5;03.10.1958;567231;5.933326e+06;3.567328e+06;5.935261e+06;4.45;1;11.05;1.5;2.8;;fS-mS;k;ge;y,Lo?;;L0
510406;1;65159;510406;2426;6634;B427;6632;F426;öffentlich;B.5;03.10.1958;567231;5.933326e+06;3.567328e+06;5.935261e+06;4.45;1;11.05;2.8;3.75;;fS-mS;u,h,k,Schutt;gr;y;;L0
510408;1;65159;510408;2426;6634;B427;6632;F426;öffentlich;B.5;03.10.1958;567231;5.933326e+06;3.567328e+06;5.935261e+06;4.45;1;11.05;5.25;7.8;;fU -gU;t,h,s,kf;d-gr;y;;H0
510409;1;65159;510409;2426;6634;B427;6632;F426;öffentlich;B.5;03.10.1958;567231;5.933326e+06;3.567328e+06;5.935261e+06;4.45;1;11.05;7.8;11.05;qh?;T;tf,h,kf;gr;Uk(pm?);;
510443;1;65165;510443;2426;6634;B432;6632;E1144;öffentlich;B.7;20.01.1959;566957;5.933705e+06;3.567054e+06;5.93564e+06;3.2;1.4;12;3;4.1;;T;tm,h,kf;gr;y,Uk;;H0
510444;1;65165;510444;2426;6634;B432;6632;E1144;öffentlich;B.7;20.01.1959;566957;5.933705e+06;3.567054e+06;5.93564e+06;3.2;1.4;12;4.1;6.4;qh;H;t,kf;d-gr;H;brl;
510445;1;65165;510445;2426;6634;B432;6632;E1144;öffentlich;B.7;20.01.1959;566957;5.933705e+06;3.567054e+06;5.93564e+06;3.2;1.4;12;6.4;12;qh;mS;kf;h-gr;f;;
510511;1;65177;510511;2426;6634;B443;6632;F441;öffentlich;B.20;27.07.1959;567279;5.933332e+06;3.5673765e+06;5.935267e+06;1.41;0.9;12;4.5;7.4;qh;T;tm,h4,kf;sw;;;
510512;1;65177;510512;2426;6634;B443;6632;F441;öffentlich;B.20;27.07.1959;567279;5.933332e+06;3.5673765e+06;5.935267e+06;1.41;0.9;12;7.4;9.2;qh;T;tm,h,kf;bn;;;
510585;1;65191;510585;2426;6634;B456;6632;F455;öffentlich;B.18;07.08.1959;567237;5.933297e+06;3.567334e+06;5.935232e+06;3.04;;14;0;3;;fS-mS;kf,Schutt;ge=;;;L0
510587;1;65191;510587;2426;6634;B456;6632;F455;öffentlich;B.18;07.08.1959;567237;5.933297e+06;3.567334e+06;5.935232e+06;3.04;;14;5.3;6.6;qh;H;erd,kf;sw;H;;
510590;1;65191;510590;2426;6634;B456;6632;F455;öffentlich;B.18;07.08.1959;567237;5.933297e+06;3.567334e+06;5.935232e+06;3.04;;14;11.6;14;qp;mS;kf;we=;gf;;
510591;1;65192;510591;2426;6634;B457;6632;F456;öffentlich;B.19;08.08.1959;567181;5.933319e+06;3.567278e+06;5.935254e+06;3.81;3.9;14;0;0.4;;fS-gS;g,k;bn;;gw(3.90),gw(4.60);L0
510593;1;65192;510593;2426;6634;B457;6632;F456;öffentlich;B.19;08.08.1959;567181;5.933319e+06;3.567278e+06;5.935254e+06;3.81;3.9;14;3.3;5.9;;fS-mS;h,kl,k;d-gr;;;
510595;1;65192;510595;2426;6634;B457;6632;F456;öffentlich;B.19;08.08.1959;567181;5.933319e+06;3.567278e+06;5.935254e+06;3.81;3.9;14;8.3;9.1;qh;fS;kf;h-gr;f;;
510597;1;65192;510597;2426;6634;B457;6632;F456;öffentlich;B.19;08.08.1959;567181;5.933319e+06;3.567278e+06;5.935254e+06;3.81;3.9;14;9.4;11.3;qh;fS;kf;h-gr;f;;
510598;1;65192;510598;2426;6634;B457;6632;F456;öffentlich;B.19;08.08.1959;567181;5.933319e+06;3.567278e+06;5.935254e+06;3.81;3.9;14;11.3;14;qp;mS-gS;fg,kf;h-gr;gf;;
513329;1;65532;513329;2426;6634;B763;6632;F762;öffentlich;B.1;30.05.1967;567194;5.933418e+06;3.567291e+06;5.935353e+06;4.8;9.6;20;0;0.7;;gG;h,kf;gr;;;L0
513330;1;65532;513330;2426;6634;B763;6632;F762;öffentlich;B.1;30.05.1967;567194;5.933418e+06;3.567291e+06;5.935353e+06;4.8;9.6;20;0.7;1.5;;fS;ms,fg,k;ge;y;Auf,ld2;L0
513332;1;65532;513332;2426;6634;B763;6632;F762;öffentlich;B.1;30.05.1967;567194;5.933418e+06;3.567291e+06;5.935353e+06;4.8;9.6;20;1.9;3.4;;fS;u,k;gr;y,Mg;Auf,ld3-ld2;L0
513333;1;65532;513333;2426;6634;B763;6632;F762;öffentlich;B.1;30.05.1967;567194;5.933418e+06;3.567291e+06;5.935353e+06;4.8;9.6;20;3.4;4.5;qh;S-U;t,org,kf;gr;Uk(pm);ld3-ld2;
513336;1;65532;513336;2426;6634;B763;6632;F762;öffentlich;B.1;30.05.1967;567194;5.933418e+06;3.567291e+06;5.935353e+06;4.8;9.6;20;7.4;9.6;qh;S-U;org,t,kf;gr;Uk(pm);ld2;
513337;1;65532;513337;2426;6634;B763;6632;F762;öffentlich;B.1;30.05.1967;567194;5.933418e+06;3.567291e+06;5.935353e+06;4.8;9.6;20;9.6;20;qh-qw;mS;fs,kf;gr;;;
513338;1;65533;513338;2426;6634;B764;6632;F763;öffentlich;B.2;07.06.1967;567174;5.933428e+06;3.567271e+06;5.935363e+06;4.8;9.6;20;0;0.4;;gG;kf;gr;;;L0
513339;1;65533;513339;2426;6634;B764;6632;F763;öffentlich;B.2;07.06.1967;567174;5.933428e+06;3.567271e+06;5.935363e+06;4.8;9.6;20;0.4;0.9;;G:yz;k;ro;;;L0
513343;1;65533;513343;2426;6634;B764;6632;F763;öffentlich;B.2;07.06.1967;567174;5.933428e+06;3.567271e+06;5.935363e+06;4.8;9.6;20;2.5;3.1;;fS;k;gr;y;Auf;L0
513345;1;65533;513345;2426;6634;B764;6632;F763;öffentlich;B.2;07.06.1967;567174;5.933428e+06;3.567271e+06;5.935363e+06;4.8;9.6;20;4.7;8.7;qh;S-U;t,h4,kf;sw-bn;Uk(pm);;
513346;1;65533;513346;2426;6634;B764;6632;F763;öffentlich;B.2;07.06.1967;567174;5.933428e+06;3.567271e+06;5.935363e+06;4.8;9.6;20;8.7;9.6;qh;S-U;fs,org,kf;gr;Uk(pm);ld2;
